Measurement,Time
590,21.01258
591,19.958722
592,19.920167
593,21.002712
594,19.975891
595,21.102586
596,19.927217
597,21.038662
598,19.954769
599,21.08361
600,19.93365
601,20.092268
602,20.893345
603,20.113255
604,19.915061
605,20.051962
606,20.933984
607,20.253547
608,20.918794
609,20.066659
610,20.96657
611,20.303076
612,19.958462
613,21.026605
614,19.924935
615,21.129286
616,19.909818
617,21.17433
618,20.043558
619,20.87997
620,19.904921
621,21.033032
622,20.963479
623,20.761958
624,19.900501
625,21.036527
626,20.001717
627,20.97826
628,19.909583
629,20.004712
630,21.02798
631,19.999578
632,19.908814
633,20.987128
634,20.00505
635,21.017624
636,19.909568
637,21.043232
638,19.993485
639,20.96196
640,19.914961
641,19.983561
642,21.008453
643,20.023154
644,19.910885
645,21.012498
646,20.026224
647,20.96675
648,19.909167
649,21.762852
650,19.425117
651,20.822039
652,19.860387
653,21.103788
654,19.954414
655,20.966529
656,19.906944
657,20.984259
658,20.206525
659,20.823179
660,19.925993
661,19.972399
662,21.013406
663,20.011722
664,19.905125
665,20.018013
666,20.990123
667,20.264563
668,19.912786
669,20.980102
670,19.992104
671,21.134981
672,19.963955
673,20.94885
674,20.011501
675,21.029022
676,19.902788
677,21.001268
678,19.953561
679,21.025714
680,19.923965
681,20.033106
682,20.946299
683,20.181649
684,19.908241
685,20.043126
686,21.043705
687,21.017544
688,19.958598
689,20.045494
690,20.945203
691,20.043195
692,19.902991
693,20.029411
694,20.937282
695,20.292862
696,20.914839
697,20.091771
698,20.925148
699,20.377922
700,20.916305
701,20.028256
702,20.998383
703,19.968835
704,19.902864
705,20.992432
706,20.19535
707,20.82131
708,19.770608
709,19.988125
710,20.982256
711,20.443015
712,19.910961
713,20.963287
714,19.968026
715,21.041013
716,19.882713
717,19.985631
718,21.131139
719,20.166716
720,19.870497
721,20.02455
722,20.995872
723,20.00835
724,19.946356
725,21.088021
726,19.897081
727,21.120543
728,19.915668
729,21.016181
730,19.974324
731,21.08713
732,19.906661
733,20.980755
734,20.007547
735,21.010487
736,19.901561
737,21.06429
738,19.933823
739,21.116593
740,19.907581
741,20.070457
742,20.915906
743,20.478033
744,20.878687
745,19.980992
746,21.011018
747,20.032064
748,19.857778
749,21.01672
750,20.024705
751,20.994627
752,19.876377
753,20.010116
754,21.105403
755,19.902811
756,19.885686
757,19.931475
758,21.068377
759,20.302028
760,19.971385
761,21.006454
762,20.014344
763,20.913447
764,19.983081
765,20.98048
766,20.028473
767,21.091748
768,19.93767
769,20.024352
770,20.989888
771,19.969856
772,19.90566
773,20.981049
774,20.213192
775,20.811965
776,19.893707
777,19.991027
778,21.008976
779,20.017578
780,19.916426
781,41.037833
782,20.919744
783,19.905164
784,20.01892
785,20.99524
786,20.971495
787,19.897341
788,20.994603
789,20.01841
790,21.023011
791,19.903554
792,20.985491
793,20.017927
794,21.044782
795,19.9003
796,19.966184
797,21.01429
798,20.014711
799,19.898557
800,20.977261
801,20.027388
802,20.971162
803,20.898634
804,19.990198
805,21.027832
806,20.007512
807,19.913042
808,21.010428
809,19.943976
810,21.010686
811,20.939039
812,20.047243
813,20.98607
814,19.946363
815,19.913435
816,20.97722
817,20.064524
818,20.959087
819,19.932331
820,19.985362
821,21.00292
822,19.984846
823,19.907049
824,21.043848
825,19.988822
826,20.963767
827,19.903817
828,19.954477
829,21.081497
830,19.968209
831,19.912112
832,20.952594
833,20.064238
834,20.954952
835,19.894729
836,20.073151
837,20.979168
838,19.983238
839,19.86843
840,20.975824
841,20.177367
842,20.810053
843,19.905977
844,20.988682
845,20.103162
846,20.92261
847,19.877931
848,20.985388
849,20.010232
850,21.010437
851,19.925255
852,19.976052
853,21.027293
854,19.955156
855,19.915477
856,21.036207
857,19.95951
858,21.114606
859,19.912987
860,20.053996
861,20.921724
862,20.27971
863,19.923461
864,21.040645
865,19.988313
866,20.967248
867,19.912441
868,21.050337
869,19.910485
870,21.156993
871,20.90451
872,20.026573
873,20.958675
874,19.973898
875,19.90812
876,20.970326
877,20.022608
878,21.006512
879,20.915886
880,20.040407
881,20.983592
882,19.965747
883,20.906321
884,19.975361
885,21.136535
886,19.898177
887,19.905859
888,21.024322
889,20.011225
890,20.965544
891,19.891139
892,20.029371
893,21.00651
894,19.962602
895,19.918893
896,20.970861
897,20.055828
898,20.969886
899,19.876552
900,21.032552
901,20.044933
902,20.928544
903,19.916342
904,20.041166
905,20.98563
906,19.967832
907,19.912243
908,20.989663
909,20.199146
910,20.816921
911,19.931931
912,19.960001
913,21.017596
914,20.019954
915,19.914232
916,20.017204
917,20.999075
918,19.967034
919,19.891092
920,21.02559
921,20.012398
922,20.96543
923,19.922071
924,20.943628
925,20.140305
926,20.920849
927,20.914552
928,20.026104
929,20.989072
930,19.974071
931,19.921583
932,20.982498
933,20.013282
934,21.007003
935,20.904644
936,20.007715
937,21.001468
938,20.011879
939,19.900394
940,21.771417
941,19.315632
942,20.925132
943,19.904477
944,21.026776
945,20.011003
946,20.971554
947,19.929004
948,19.995322
949,20.976859
950,19.999748
951,19.905041
952,20.029475
953,21.002081
954,19.961369
955,19.918891
956,20.772089
957,20.282991
958,19.967409
959,19.906622
960,20.01338
961,21.005616
962,19.961439
963,19.892165
964,19.928985
965,21.113889
966,19.966164
967,19.919008
968,20.000435
969,20.969338
970,20.042393
971,19.920193
972,21.789614
973,19.293592
974,20.926545
975,19.919245
976,21.022565
977,20.022339
978,20.957946
979,19.917335
980,20.039219
981,20.954754
982,21.51545
983,19.924497
984,19.99018
985,21.082745
986,19.927118
987,20.906208
988,20.022743
989,21.007974
990,19.965473
991,19.919888
992,19.979004
993,20.990146
994,20.028213
995,20.909838
996,20.034676
997,20.986725
998,19.974633
999,19.914543
