Measurement,Time
704,1.588487
705,2.243408
706,1.944072
707,1.823275
708,2.008154
709,1.977778
710,1.895786
711,1.718203
712,2.275907
713,2.030059
714,1.936084
715,1.976524
716,1.773834
717,1.920732
718,1.839786
719,2.097516
720,2.019476
721,2.045196
722,2.004804
723,1.669721
724,1.832099
725,2.107031
726,1.902159
727,1.742629
728,1.818008
729,2.127426
730,1.831221
731,1.971449
732,1.821901
733,1.893287
734,1.87465
735,1.971027
736,1.976399
737,1.746734
738,2.056249
739,1.8669
740,1.657376
741,2.24497
742,1.658431
743,1.785517
744,1.961726
745,2.004765
746,2.030271
747,1.508276
748,2.29496
749,1.969089
750,1.94323
751,2.001834
752,1.956602
753,1.98591
754,1.81126
755,1.984441
756,1.70322
757,2.299677
758,1.95647
759,1.993832
760,2.004952
761,1.99124
762,1.824618
763,1.976815
764,1.762509
765,1.976783
766,2.037204
767,1.907998
768,2.122294
769,1.895837
770,2.02067
771,1.779604
772,1.993812
773,2.009224
774,1.835078
775,1.978957
776,1.934866
777,2.001358
778,1.912955
779,1.829019
780,1.997679
781,1.82097
782,1.864547
783,1.844718
784,1.88032
785,2.009698
786,1.953411
787,2.112901
788,1.98267
789,2.026635
790,1.70325
791,1.983385
792,1.995403
793,1.961181
794,1.929175
795,1.787026
796,2.15583
797,2.130307
798,2.071358
799,1.924516
800,2.008117
801,1.977893
802,1.916295
803,2.017487
804,1.857224
805,1.67911
806,1.585931
807,1.960649
808,1.986996
809,1.992039
810,1.954507
811,1.975964
812,2.009252
813,1.990874
814,1.858017
815,1.985111
816,1.946559
817,1.806966
818,1.938982
819,1.70422
820,1.895976
821,2.232695
822,2.034599
823,1.824355
824,2.034999
825,1.748507
826,1.576265
827,1.95552
828,1.846394
829,2.007528
830,1.669543
831,1.857844
832,1.856725
833,2.002365
834,1.82161
835,1.818356
836,2.022479
837,1.901944
838,1.896806
839,1.677614
840,1.993911
841,2.294432
842,1.814027
843,1.864527
844,1.939271
845,1.854416
846,2.017503
847,1.96277
848,1.885618
849,1.841683
850,1.800603
851,1.78315
852,2.022648
853,1.969555
854,1.937875
855,1.968476
856,1.913893
857,1.653076
858,1.493796
859,2.283644
860,2.109096
861,1.854047
862,1.884066
863,1.955472
864,1.883194
865,1.894023
866,1.557225
867,2.030786
868,1.88935
869,2.012564
870,2.065196
871,1.93309
872,2.114374
873,1.519765
874,1.896361
875,1.673768
876,1.977767
877,2.033325
878,1.920406
879,1.78849
880,1.746849
881,2.209311
882,1.819297
883,2.145389
884,1.601192
885,2.007991
886,1.765399
887,1.921691
888,1.759348
889,2.025174
890,1.94942
891,1.989142
892,1.761214
893,1.85891
894,1.993278
895,1.93848
896,2.000737
897,1.827335
898,1.875336
899,1.940682
900,1.763306
901,1.985736
902,1.92646
903,2.011531
904,1.662058
905,2.23919
906,1.954857
907,1.990367
908,1.819925
909,1.991158
910,0.022069
911,1.744574
912,1.818673
913,1.787223
914,1.953682
915,1.713911
916,2.281766
917,1.903359
918,2.008104
919,1.630145
920,2.283091
921,1.926111
922,1.935343
923,1.681272
924,2.014491
925,1.773539
926,1.848916
927,1.99905
928,1.998489
929,1.956184
930,1.808857
931,2.006761
932,1.858038
933,1.919242
934,2.093517
935,1.93136
936,1.917624
937,1.946569
938,1.972978
939,1.489997
940,2.496257
941,1.982727
942,1.949295
943,2.017199
944,1.667554
945,1.663221
946,1.973778
947,2.00479
948,1.987367
949,1.963509
950,1.996273
951,1.636373
952,1.987429
953,1.840771
954,1.843675
955,1.940046
956,1.992303
957,1.863103
958,2.044473
959,1.96471
960,1.64609
961,1.921523
962,1.69141
963,2.343897
964,1.769316
965,1.932895
966,1.71437
967,1.934919
968,2.382436
969,1.989909
970,1.866695
971,1.784359
972,1.974853
973,1.794677
974,2.02861
975,1.886411
976,2.032475
977,1.834459
978,1.905942
979,1.816916
980,2.026127
981,1.474962
982,1.897263
983,1.960423
984,2.011549
985,1.892443
986,2.114842
987,1.82765
988,1.998703
989,2.009891
990,1.860334
991,1.967082
992,1.66528
993,1.898677
994,1.705385
995,2.033358
996,2.043846
997,1.77459
998,2.15778
999,1.900652
