Measurement,Time
602,1.971461
603,1.997049
604,2.003092
605,1.815483
606,1.916726
607,2.002609
608,2.022582
609,1.825608
610,1.957939
611,1.998368
612,2.034955
613,1.809963
614,1.953153
615,1.984937
616,2.018247
617,1.781253
618,1.980456
619,1.99385
620,1.991647
621,1.779552
622,1.975505
623,1.99753
624,1.992638
625,1.759782
626,1.965457
627,1.990766
628,2.002192
629,1.781484
630,1.970702
631,1.989267
632,1.995067
633,1.802084
634,1.941543
635,1.991194
636,1.98471
637,1.821303
638,1.995625
639,1.991382
640,1.992122
641,1.842732
642,1.961845
643,1.99275
644,1.936206
645,1.825912
646,1.966427
647,2.006293
648,1.996402
649,1.813376
650,1.974764
651,1.985281
652,2.008167
653,1.848518
654,1.939546
655,1.999136
656,1.99852
657,1.838228
658,1.958675
659,1.961418
660,1.965096
661,1.844669
662,1.984753
663,1.993589
664,2.004381
665,1.830572
666,1.982664
667,1.99995
668,1.943716
669,1.823043
670,1.984288
671,2.013253
672,1.985955
673,1.868335
674,1.928465
675,2.048527
676,2.014362
677,1.863047
678,1.949595
679,2.01943
680,1.98731
681,1.783624
682,1.973221
683,1.950277
684,1.986949
685,1.730235
686,2.08825
687,1.969129
688,2.034381
689,1.84425
690,1.974188
691,2.00155
692,2.005684
693,1.841302
694,1.979284
695,2.012131
696,1.971957
697,1.793599
698,2.04125
699,1.961934
700,2.043214
701,1.842795
702,1.964916
703,1.993556
704,1.994255
705,1.854947
706,1.968764
707,1.985863
708,2.008459
709,1.842933
710,1.964816
711,2.001897
712,1.9941
713,1.82067
714,1.973625
715,1.996037
716,2.005311
717,1.830311
718,1.964924
719,2.004193
720,2.01356
721,1.84567
722,1.970249
723,2.001284
724,2.011506
725,1.795463
726,1.965385
727,1.994423
728,2.019885
729,1.831371
730,1.930206
731,1.990546
732,1.98412
733,1.824157
734,1.981392
735,2.007257
736,1.98762
737,1.826593
738,1.983112
739,1.996793
740,2.013195
741,1.804023
742,1.983032
743,1.99939
744,1.999051
745,1.835444
746,1.966526
747,2.002465
748,1.998104
749,1.810254
750,1.976279
751,2.004165
752,2.011237
753,1.811958
754,1.982146
