Measurement,Time
744,3.980053
745,4.008602
746,4.011762
747,3.901365
748,3.981124
749,3.997211
750,4.587212
751,3.916319
752,3.991108
753,3.988022
754,4.62004
755,3.892855
756,3.984626
757,3.988389
758,4.644912
759,3.915623
760,3.954054
761,4.00942
762,4.638351
763,3.963014
764,3.984866
765,3.996235
766,4.525356
767,3.97377
768,3.935305
769,3.99346
770,4.006995
771,3.930108
772,4.022506
773,4.005376
774,3.945962
775,3.954762
776,3.989742
777,3.996783
778,3.997393
779,3.963081
780,3.980411
781,4.003586
782,3.994865
783,3.930555
784,3.989661
785,3.996723
786,4.024837
787,3.961762
788,3.980423
789,3.986919
790,4.517796
791,3.957241
792,3.988201
793,4.003666
794,3.918697
795,3.964767
796,3.975966
797,4.012395
798,3.994254
799,3.969685
800,3.991441
801,3.975796
802,4.512867
803,3.915623
804,3.9824
805,3.988298
806,4.56832
807,3.968365
808,3.972127
809,4.003451
810,3.925781
811,3.96157
812,3.992282
813,3.990635
814,4.011001
815,4.00349
816,3.994284
817,3.980407
818,4.541825
819,3.938963
820,4.014754
821,4.002178
822,3.955914
823,3.971727
824,3.980801
825,3.999891
826,4.548911
827,3.883277
828,4.008424
829,3.909346
830,4.0798
831,3.977496
832,3.982098
833,3.997554
834,4.005533
835,3.961444
836,3.971826
837,4.00329
838,3.942064
839,3.973068
840,3.973913
841,3.990608
842,3.995702
843,3.912096
844,3.969458
845,4.00311
846,3.99458
847,3.974265
848,3.99301
849,3.991749
850,3.998805
851,3.975887
852,3.965801
853,4.000096
854,4.473281
855,3.960933
856,3.986501
857,3.996763
858,3.995886
859,3.97499
860,3.972687
861,3.994801
862,4.004795
863,3.910372
864,4.027172
865,3.986856
866,4.045318
867,3.892064
868,3.998136
869,3.975475
870,4.591185
871,3.901305
872,3.985032
873,4.004832
874,4.626573
875,3.88919
876,3.981019
877,3.997813
878,4.615829
879,3.904437
880,3.972492
881,3.995502
882,4.582515
883,3.90398
884,3.986347
885,3.982235
886,4.585652
887,3.911173
888,3.975984
889,3.997134
890,4.542368
891,3.912255
892,3.987117
893,3.994885
894,4.585756
895,3.856248
896,4.018321
897,3.99801
898,4.56723
899,3.890135
900,3.947025
901,4.03942
902,4.022922
903,3.888654
904,3.94342
905,4.035886
906,4.637208
907,3.90014
908,3.97818
909,3.989462
910,4.62219
911,3.898219
912,3.9736
913,3.997831
914,4.633121
915,3.898145
916,3.980188
917,3.997694
918,4.563272
919,3.897419
920,3.99098
921,3.985334
922,4.577046
923,3.89515
924,3.982059
925,4.005286
926,4.550936
927,3.90891
928,3.948692
929,3.996617
930,4.57283
931,3.950274
932,3.993835
933,3.98758
934,4.537433
935,3.962195
936,3.983678
937,3.993303
938,4.005998
939,3.972775
940,3.971891
941,3.997391
942,3.988262
943,3.89193
944,4.002896
945,4.005838
946,4.024234
947,3.955189
948,3.963526
949,3.998222
950,4.682023
951,3.84233
952,3.999637
953,4.003798
954,4.027949
