Measurement,Time
753,7.984236
754,8.512193
755,7.489973
756,7.917259
757,7.994602
758,8.56187
759,7.382806
760,7.965549
761,7.992573
762,7.950969
763,7.997999
764,7.943621
765,7.971172
766,8.534505
767,7.613552
768,7.948465
769,7.977628
770,8.55351
771,7.460062
772,7.948966
773,7.971459
774,8.576658
775,7.445481
776,7.914484
777,8.000082
778,8.041841
779,7.978424
780,7.942947
781,7.983186
782,8.543173
783,7.437771
784,7.94883
785,7.993087
786,8.501765
787,7.489759
788,7.952442
789,7.980929
790,7.941169
791,8.012592
792,7.911002
793,7.987538
794,8.506156
795,7.641357
796,7.935543
797,7.979488
798,8.572675
799,7.446501
800,7.910014
801,7.991152
802,8.597924
803,7.38653
804,7.917999
805,7.981273
806,8.027587
807,7.954182
808,7.934535
809,7.987784
810,8.638968
811,7.327672
812,7.946812
813,7.971578
814,8.554624
815,7.405333
816,7.9179
817,7.982494
818,8.008874
819,7.969231
820,7.928646
821,7.97737
822,8.522227
823,7.458742
824,6.916773
825,7.989155
826,8.477359
827,7.754671
828,7.887117
829,7.980646
830,8.507832
831,7.504234
832,7.934957
833,7.984131
834,8.508537
835,7.648017
836,18.91166
837,4.996631
838,7.991137
839,7.943486
840,7.976148
841,8.500479
842,7.480478
843,7.960435
844,8.017188
845,7.973067
846,7.963717
847,7.938603
848,7.982989
849,8.618955
850,7.355769
851,7.951026
852,7.925984
853,8.465184
